2.35E+17,Mason went a little too big with @kylieejennerr birthday cake the other night... Such a cute little guy 
2.35E+17,Pretty much all you need 
2.35E+17,@sprandoni one of the most classic photos I have ever seen... He is getting some hahahaha 
2.34E+17,Big sister little sister @kendallnjenner and @kylieejennerr  
2.34E+17,Happy birthday to my little sister @kylieejennerr love you 
2.34E+17,You don't see this everyday   @ zuma beach 
2.33E+17,Poker night 
2.33E+17,Anybody else feel that in SoCal?
2.33E+17,Think I just felt an earthquake
2.33E+17,Just posted a photo  @ Somewhere in Mex 
2.33E+17,#shackfest   @ Somewhere in Mex 
2.33E+17,Just got out of the water... Some of the best beach break of my life  @ Somewhere in Mex 
2.33E+17,Just posted a photo  @ Somewhere in Mex 
2.33E+17,Just posted a photo  @ Somewhere in Mex 
2.32E+17,Thank you mother nature for hooking us up today... one of the best days of my life and I am very grateful fo 
2.32E+17,Today is gonna be a great day 
2.32E+17,GREAT morning :))) 
2.32E+17,Best fish ever 
2.32E+17,Good morning :)  @ Somewhere in Mex 
2.32E+17,Finally here and there is nobody to greet us?... Oh wait.... That's a good thing 
2.31E+17,Flight number 1 complete  
2.31E+17,The journey down south starts now??????????? 
2.31E+17,@tackelberry you are blowing it.. @sprandoni and I are about to get this thing in the air... #Powerparaglidi 
2.30E+17,Still can't believe I was on the back of this thing on Sunday going over 150 mph.. It really feels like it w 
2.30E+17,He has just been staring at me for almost 10 minutes now like this! Funny little guy 
2.30E+17,@tackelberry get some 
2.30E+17,Chilling with the next MotoGP CHAMP!!! @HERRIN3 Follow him 
2.29E+17,Saw this post from u earlier today.. Easy!! with @crtwotwo and @tcclarkeee I hear you are the new party boy? 
2.29E+17,My boy @joshhansen100 riding dirty.. Good man 
2.29E+17,Really @tcclarkeee hahaha 
2.29E+17,The Aquarium in Monterey is pretty awesome   
2.29E+17,Some pretty insane bikes here 
2.29E+17,The 1N is a great drive 
2.29E+17,Road trippin with @tackelberry to Laguna Seca for MotoGP!!! So pumped 
2.29E+17,Saw this thing creeping around outside 
