id,created_at,text
1025444767893741569,2018-08-03 18:14:19,@lumaagarcia11 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/FcCAwDutQs… https://t.co/vc7CTLIh5W
1025444762940256257,2018-08-03 18:14:17,@SImonServella Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/x0zb0BGLVh
1025444731994755072,2018-08-03 18:14:10,@HayHealy Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/tCPAwvCxLu #InfinityWar #SquadGoalsGiveaway
1025444727620100096,2018-08-03 18:14:09,@Looooooooong You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/B1IXoT8sco
1025444720045162496,2018-08-03 18:14:07,@gcdofhammers Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/QEQHMqmtl3 #InfinityWar #SquadGoalsGiveaway
1025444712415731712,2018-08-03 18:14:05,@sticky_prints Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/ltRxyktg3W… https://t.co/t6ZgZxlYbV
1025444674159497216,2018-08-03 18:13:56,@DameCagz Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/lKNVeEIq3k #InfinityWar #SquadGoalsGiveaway
1025444666228043781,2018-08-03 18:13:54,@miss_kyrillos Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444665527558145,2018-08-03 18:13:54,"@GrizzlyJer Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/8a6peVADME… https://t.co/nUAQnoFS1Q"
1025444644971270144,2018-08-03 18:13:49,@XtinaKLee You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/2jwaBedR0a
1025444641158717441,2018-08-03 18:13:48,@arochewrites You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/GG2RpwXYVS
1025444634342961154,2018-08-03 18:13:47,@Torchwood7 Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444633818619905,2018-08-03 18:13:47,@AmbyFlamby Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/HRI4yfz2xb #InfinityWar #SquadGoalsGiveaway
1025444631926976512,2018-08-03 18:13:46,@EdwinKendrew You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/1RJ9UdLzV0
1025444592450199554,2018-08-03 18:13:37,@Christi14090017 You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444589686218752,2018-08-03 18:13:36,@Adrianmac5 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/dT0eqngLiv #InfinityWar #SquadGoalsGiveaway
1025444582329384961,2018-08-03 18:13:34,@Loon_DC_SPN_28 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your orde… https://t.co/hag1GzKPLE
1025444573638811649,2018-08-03 18:13:32,@KasLupo Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/g0HHTQYKfT #InfinityWar #SquadGoalsGiveaway
1025444572988690432,2018-08-03 18:13:32,@reenaar12 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/xQ7yCqxIi3
1025444568228143105,2018-08-03 18:13:31,@96O6O1 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/hsrLsO0gj7 #InfinityWar #SquadGoalsGiveaway
1025444551329304577,2018-08-03 18:13:27,"@starcrafter217 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/5fthwqnqiv… https://t.co/p61nnXpMiK"
1025444549500592129,2018-08-03 18:13:27,@gillianlaird07 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/l0oudAjhAP #InfinityWar #SquadGoalsGiveaway
1025444527568572417,2018-08-03 18:13:21,@ONEHP_ Ready to get your Avengers gear? Click here to confirm your order. https://t.co/1K3PHmCKiK #InfinityWar #SquadGoalsGiveaway
1025444517187661830,2018-08-03 18:13:19,@edoTwice Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/XMnNdc4tGa #InfinityWar #SquadGoalsGiveaway
1025444511881875456,2018-08-03 18:13:18,@zebralion3 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/Ywvouv1swT
1025444507188441088,2018-08-03 18:13:17,@wandamaximoff52 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/LfxIiKZpp0 #InfinityWar #SquadGoalsGiveaway
1025444500439793664,2018-08-03 18:13:15,@rimogard1 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/ri4gBaeTXe #InfinityWar #SquadGoalsGiveaway
1025444498040610817,2018-08-03 18:13:14,@BrandtBelland Ready to get your Avengers gear? Click here to confirm your order. https://t.co/6s7ZUeu0qw #InfinityWar #SquadGoalsGiveaway
1025444486300815360,2018-08-03 18:13:12,"@cdralenko Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/JdLrRTQgzd #InfinityWar #SquadGoalsGiveaway"
1025444476452524032,2018-08-03 18:13:09,@shedevil69_ You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/Ta7bBNLzwC
1025444427647598593,2018-08-03 18:12:58,@ZacharySpearman Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/HSBe9TFJaF #InfinityWar #SquadGoalsGiveaway
1025444426850738176,2018-08-03 18:12:57,@waterpayneting Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/5oe3FFrAyh… https://t.co/xDKjMN4v9z
1025444407645011968,2018-08-03 18:12:53,@AnnaNicoleBair Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444400288210944,2018-08-03 18:12:51,@miss_kyrillos Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/BMLSlgpZwS… https://t.co/SlvXMhlrTy
1025444392713240581,2018-08-03 18:12:49,"@shahid We got your first order. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025444392142872578,2018-08-03 18:12:49,@susieng Ready to get your Avengers gear? Click here to confirm your order. https://t.co/gvuHTeo8p3 #InfinityWar #SquadGoalsGiveaway
1025444389634625536,2018-08-03 18:12:48,@TAMMYLADRY Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/AqRQDV0Fxo
1025444387726209029,2018-08-03 18:12:48,@_shelbs_26 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/UY5otpKlEj #InfinityWar #SquadGoalsGiveaway
1025444376443543558,2018-08-03 18:12:45,@Super_J22 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/ShCquqrsdU #InfinityWar #SquadGoalsGiveaway
1025444370831618049,2018-08-03 18:12:44,@adi_mac_46 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/iPt92NYO18
1025444363785125889,2018-08-03 18:12:42,@tiffmoosie Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/pHKo1yDhrh
1025444353353887744,2018-08-03 18:12:40,@burdendbeast Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/GFbYbOU3uz
1025444347179876353,2018-08-03 18:12:38,@jamg320 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/94eY1oiy3r #InfinityWar #SquadGoalsGiveaway
1025444336803172352,2018-08-03 18:12:36,@ilanaksimon It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444315328335872,2018-08-03 18:12:31,@TheEricGuzman Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444313579315200,2018-08-03 18:12:30,@egd314 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/oBHzUVWmMK #InfinityWar #SquadGoalsGiveaway
1025444309036949505,2018-08-03 18:12:29,@MDoan15 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/8BQAXYQdeI
1025444305467527169,2018-08-03 18:12:28,@tweetcrispydee You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your orde… https://t.co/AzDffYgcHS
1025444300958703617,2018-08-03 18:12:27,"@pakkkkks Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/ohq2C0nF8W #InfinityWar #SquadGoalsGiveaway"
1025444274547118082,2018-08-03 18:12:21,@juliedonovan73 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/7CEiq2OAoQ #InfinityWar #SquadGoalsGiveaway
1025444265692938240,2018-08-03 18:12:19,@Ennisdj Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444263805562881,2018-08-03 18:12:18,@TGLedbetter Ready to get your Avengers gear? Click here to confirm your order. https://t.co/w2vFrz2H3T #InfinityWar #SquadGoalsGiveaway
1025444262010400769,2018-08-03 18:12:18,@DesiFriedberg Ready to get your Avengers gear? Click here to confirm your order. https://t.co/iAzlUE4try #InfinityWar #SquadGoalsGiveaway
1025444255265943553,2018-08-03 18:12:16,@evoulie Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/ef5R0r6qnU #InfinityWar #SquadGoalsGiveaway
1025444250484449280,2018-08-03 18:12:15,@avyruth You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/6BpVO1iDbO
1025444249343537152,2018-08-03 18:12:15,@Torchwood7 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/ZsssMR8xYd #InfinityWar #SquadGoalsGiveaway
1025444248219537408,2018-08-03 18:12:15,@AnnaNicoleBair Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/48JxqUipvH #InfinityWar #SquadGoalsGiveaway
1025444244406841344,2018-08-03 18:12:14,@ColiciousNickyP You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your ord… https://t.co/a3rQUFiQ83
1025444239340134400,2018-08-03 18:12:13,"@AmandaCStrawser Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/JuAJpafiMR… https://t.co/bi4dNt1BAA"
1025444233300332544,2018-08-03 18:12:11,@spideytrilogy Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/WwWlyPEoF8… https://t.co/3bpiR3fJPg
1025444206565879810,2018-08-03 18:12:05,@larrxaf Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/QeRWVX4hy2 #InfinityWar #SquadGoalsGiveaway
1025444191374110720,2018-08-03 18:12:01,@Godkay2 You are a true Avengers fans. You're T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444159929376769,2018-08-03 18:11:54,@stevenlac7 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/EwHrAgQIH4 #InfinityWar #SquadGoalsGiveaway
1025444148189511681,2018-08-03 18:11:51,@MikeyTorborg3 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/695JcclAQc
1025444144565628928,2018-08-03 18:11:50,@iamowenbutler Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/82G2uBSwEv #InfinityWar #SquadGoalsGiveaway
1025444124739215362,2018-08-03 18:11:45,@ElPavoBakeries Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/MiS7qjK2y3… https://t.co/RSrpcAfSBJ
1025444113922117637,2018-08-03 18:11:43,"@KungfuMino9 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/J48kt2zaOy… https://t.co/oPpvnYoPpx"
1025444098478616577,2018-08-03 18:11:39,@Ennisdj Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/TgZjO5AHOi #InfinityWar #SquadGoalsGiveaway
1025444085807702021,2018-08-03 18:11:36,@NetflixAndChll Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/EmaXsMsYzE #InfinityWar #SquadGoalsGiveaway
1025444082003468288,2018-08-03 18:11:35,@SabinaHasNoR Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/DDMSjvDfnQ
1025444067210141696,2018-08-03 18:11:32,@kirksays You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025444030950375425,2018-08-03 18:11:23,@greekmamaof2 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/92ZLRydf7f… https://t.co/Pqn9jb02HQ
1025444030333837313,2018-08-03 18:11:23,@ArchetypeMC You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/e0kGps1bty
1025444026416328704,2018-08-03 18:11:22,@buckysheild Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/1zgHwJKofm
1025444022955978754,2018-08-03 18:11:21,"@Wtfmarcde Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/iWphDu6WX4 #InfinityWar #SquadGoalsGiveaway"
1025443978655739904,2018-08-03 18:11:10,@jon_michael21 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/3Xq3Nu1K2F
1025443971827462146,2018-08-03 18:11:09,@OubreSZN Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/r2PynFkKGr
1025443970514657280,2018-08-03 18:11:09,@joesmiley98 Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025443966869794821,2018-08-03 18:11:08,@_deliaas Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/tonBWAofXE #InfinityWar #SquadGoalsGiveaway
1025443963837325313,2018-08-03 18:11:07,@YesThatAlLytle Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/5OnSVp1Wl5… https://t.co/LIbGPEusom
1025443905876238337,2018-08-03 18:10:53,@itsaliciagaynor You are a true Avengers fans. You're T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443896841699330,2018-08-03 18:10:51,@kosher_cowboy You are a true Avengers fans. You're T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443893792440320,2018-08-03 18:10:50,@Chomper32 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/BPwOG618cO #InfinityWar #SquadGoalsGiveaway
1025443892672581633,2018-08-03 18:10:50,@mxggiedxvis You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/JJLOyePQOh
1025443882815946752,2018-08-03 18:10:48,@The_Brandon_B Ready to get your Avengers gear? Click here to confirm your order. https://t.co/TFH4uqkRDw #InfinityWar #SquadGoalsGiveaway
1025443879900917761,2018-08-03 18:10:47,@Tayman2001 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/gWvSUMdlpA #InfinityWar #SquadGoalsGiveaway
1025443879838003202,2018-08-03 18:10:47,@chANGelNYC You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/ZcRqLjyqQP
1025443879519244288,2018-08-03 18:10:47,@AveryStreeter Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/jWNs48IvoU… https://t.co/nZ674YSCbb
1025443863786340359,2018-08-03 18:10:43,@Agentsara22 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/uzqFnOeK4w #InfinityWar #SquadGoalsGiveaway
1025443836334682112,2018-08-03 18:10:37,@schristianroe Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/IWAhGtGV3A
1025443828390666241,2018-08-03 18:10:35,@DuffWaitForIty Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/ZE9ORI6Ovj… https://t.co/7519H9a7Z7
1025443817921695745,2018-08-03 18:10:32,@casey_arri Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/8sUKjvBGFZ #InfinityWar #SquadGoalsGiveaway
1025443807221956609,2018-08-03 18:10:30,@mandito_ito Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443797449302017,2018-08-03 18:10:27,@stayceyoung Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/vTNAcfWWbv #InfinityWar #SquadGoalsGiveaway
1025443770630905857,2018-08-03 18:10:21,@DUR_47 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/mzVxznrNNe #InfinityWar #SquadGoalsGiveaway
1025443757892820992,2018-08-03 18:10:18,@craftysara1979 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/9acd5tf3JY… https://t.co/nR4TkI8DAR
1025443742315171841,2018-08-03 18:10:14,@aznnerd093 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/Q9jWEoDUkU
1025443723260383233,2018-08-03 18:10:10,"@LoveAppleNY Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/YZPFQqCElT… https://t.co/8Sv4fGdBqj"
1025443719032528896,2018-08-03 18:10:09,@jas_02_18 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/icDuB1rQiY #InfinityWar #SquadGoalsGiveaway
1025443702683197446,2018-08-03 18:10:05,@blckkwidow Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/5Fjsk6UMJf
1025443701835935745,2018-08-03 18:10:04,@grandeloyalty Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/sZh9YJ1iMm… https://t.co/7Byi5hWinc
1025443689873715202,2018-08-03 18:10:02,@sydneymedlin Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443676854669312,2018-08-03 18:09:59,@bradshankar Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/bUJO5H9GTX… https://t.co/32YDqJ7aLz
1025443660664586240,2018-08-03 18:09:55,@DonovanChase9 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/J2eOlUBvi7 #InfinityWar #SquadGoalsGiveaway
1025443659209166849,2018-08-03 18:09:54,@TheEricGuzman You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/ihEQjUAAKe
1025443628309729283,2018-08-03 18:09:47,@astarkster Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443606042234885,2018-08-03 18:09:42,@ckylee3 You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/Myf4WeOrsD
1025443600849666048,2018-08-03 18:09:40,@Drbrowneyez You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/Fzez9pUJXE
1025443593446719488,2018-08-03 18:09:39,@BaybeeHair Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/cy3tOrJsyP #InfinityWar #SquadGoalsGiveaway
1025443587713105922,2018-08-03 18:09:37,@claiiredearing Ready to get your Avengers gear? Click here to confirm your order. https://t.co/pY8CFyfQgU #InfinityWar #SquadGoalsGiveaway
1025443581656543232,2018-08-03 18:09:36,@shealoving Thanos can't stop you! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443580050112512,2018-08-03 18:09:35,@DanrebV Ready to get your Avengers gear? Click here to confirm your order. https://t.co/btAiuwBgsI #InfinityWar #SquadGoalsGiveaway
1025443576753344513,2018-08-03 18:09:35,@Born2Shade Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/29pj8BMmsq #InfinityWar #SquadGoalsGiveaway
1025443568788418560,2018-08-03 18:09:33,@natihw95 Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025443552434810880,2018-08-03 18:09:29,@bethani_price It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443552191557634,2018-08-03 18:09:29,@bksanne Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/lFJIF4NHaq #InfinityWar #SquadGoalsGiveaway
1025443550845194240,2018-08-03 18:09:28,@peterallenvogt You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your orde… https://t.co/pwiQGEY5CX
1025443548538318850,2018-08-03 18:09:28,@erinabloom You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443541257019392,2018-08-03 18:09:26,"@aklau2 Destiny only arrives once. We got your first order. If I’m wrong, DM @gofoojihelp and they’ll fix it.… https://t.co/PjKOrWrzHk"
1025443539000410118,2018-08-03 18:09:26,@jmayfotos Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/MV3NghbGUG #InfinityWar #SquadGoalsGiveaway
1025443523850584064,2018-08-03 18:09:22,@allenmalvarado1 Welcome to our squad! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443506804936709,2018-08-03 18:09:18,@fiercegia Thanos has selected you to receive an Avengers Tee! #InfinityWar #SquadGoalsGiveaway
1025443484180905985,2018-08-03 18:09:13,@xLaurenAlyx Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/QzfpyIW16C
1025443477490941952,2018-08-03 18:09:11,@itsaliciagaynor You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your ord… https://t.co/qcTaOX4cej
1025443475381215232,2018-08-03 18:09:11,"@JeanJay16 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/j0VG8DwLmF #InfinityWar #SquadGoalsGiveaway"
1025443470834585600,2018-08-03 18:09:09,@AbdalaDairen Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/0WCzxVZ3Hb
1025443470377459712,2018-08-03 18:09:09,@idenversio21 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/5sLEc0HjQE
1025443467613360128,2018-08-03 18:09:09,@MilesNathanR Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/Ap9FNgPYQ8… https://t.co/hTZHmArdAd
1025443457836478465,2018-08-03 18:09:06,@hirschwoman It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443454934048769,2018-08-03 18:09:06,@Mitch2119 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/Ayr5wd9PLc
1025443443470950400,2018-08-03 18:09:03,@corbing77 Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/eXTyMs6YUN #InfinityWar #SquadGoalsGiveaway
1025443437749960704,2018-08-03 18:09:02,@MannyValdivia Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/3GJNPuyTTa
1025443428493156352,2018-08-03 18:08:59,@1stephanieweber Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/jLd2L4bmy7
1025443415973146624,2018-08-03 18:08:56,@pointlesscake Ready to get your Avengers gear? Click here to confirm your order. https://t.co/3OTDDH7ZBw #InfinityWar #SquadGoalsGiveaway
1025443403016937478,2018-08-03 18:08:53,@GutierrezOswal4 You did it! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443400500297728,2018-08-03 18:08:53,@Meselyn Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/UDSrRY8pC8 #InfinityWar #SquadGoalsGiveaway
1025443390215933953,2018-08-03 18:08:50,@TheMullinsJake You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your orde… https://t.co/9nRs4LZ1V5
1025443382531907585,2018-08-03 18:08:48,@trenjy Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/OHTfloIL4q #InfinityWar #SquadGoalsGiveaway
1025443363456266240,2018-08-03 18:08:44,@sincerespidey You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/g8VBy0UkOT
1025443333999665152,2018-08-03 18:08:37,@felixisliving You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order… https://t.co/Wr5agTEpZj
1025443327888556032,2018-08-03 18:08:35,@sstarbouii Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/fGThfy0G0P #InfinityWar #SquadGoalsGiveaway
1025443304618577920,2018-08-03 18:08:30,@caseyreed87 It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443287828717569,2018-08-03 18:08:26,@slick420 Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/RBGEu6Pjev
1025443281214365699,2018-08-03 18:08:24,@etherealfroy Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/suPqcxwbYk
1025443251506085889,2018-08-03 18:08:17,"@LyssaDanielle8 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/2E5EvGi3Tx… https://t.co/ZsD4VtV8iT"
1025443247102062592,2018-08-03 18:08:16,@shealoving You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/50MTDsy75N
1025443232589799424,2018-08-03 18:08:13,@capdaredevil Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/ZMSTRYfQgy
1025443215250530306,2018-08-03 18:08:08,@XtianAlonsoDiaz Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/1zAKYmTSMm #InfinityWar #SquadGoalsGiveaway
1025443207654662145,2018-08-03 18:08:07,@mab0yeee Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/qeADE72uzd #InfinityWar #SquadGoalsGiveaway
1025443197873471488,2018-08-03 18:08:04,@Ty_Haines Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/p8SfA3f8Rl #InfinityWar #SquadGoalsGiveaway
1025443189417816064,2018-08-03 18:08:02,@banannies25 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/lg7hGNAa6N #InfinityWar #SquadGoalsGiveaway
1025443189224861696,2018-08-03 18:08:02,@PowerfuIAvenger You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your ord… https://t.co/LlibYhRLiA
1025443177942196224,2018-08-03 18:08:00,@Nicole58355517 Gather your Squad for an Avengers movie night! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443172288217089,2018-08-03 18:07:58,@ItsDankerrr Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/XhVpQTqh3i
1025443170614747136,2018-08-03 18:07:58,"@Xvoltanius Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/FmQ0gzgcwc… https://t.co/BqB3N9eBiH"
1025443148242333696,2018-08-03 18:07:53,@natesseract Welcome to our squad! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443132396253189,2018-08-03 18:07:49,@Batman_Fo_Evah Welcome to our squad! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025443080990810114,2018-08-03 18:07:36,@brunaleika Ready to get your Avengers gear? Click here to confirm your order. https://t.co/CrJziDytaG #InfinityWar #SquadGoalsGiveaway
1025443071692087296,2018-08-03 18:07:34,@hatersgonnahaug Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/bwEM3gKSjw
1025443068210765824,2018-08-03 18:07:33,@_djohnson22 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/vS0os4MJFM #InfinityWar #SquadGoalsGiveaway
1025443022090260481,2018-08-03 18:07:22,@NathanielMoffat Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/LAvU34mEbJ… https://t.co/EQ3YVm7dQC
1025443009079468032,2018-08-03 18:07:19,@chelle0420_mb Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/wAbs5zpoAK
1025442997259915264,2018-08-03 18:07:17,@bethani_price Ready to get your Avengers gear? Click here to confirm your order. https://t.co/eQYQiBO85m #InfinityWar #SquadGoalsGiveaway
1025442970198269952,2018-08-03 18:07:10,"@mcathcart13 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/Ysu57Qw3Yr… https://t.co/wO3iioieMk"
